,ScanOrder,Original order,Order in fixture,Scan/-Fixture,Geno,Row,Plant,WR_number,WR,WR_LEcheck,WR_AHcheck,Root,RatiobyPlant,TWRRatio,MWRRatio,BWRRatio,CT notes,ai 1 (dont use),bi1(dont use),ai2,bi2,ao,bo,MajorD,MinorD,MajorThicc,MinorThicc,Majorthicc2,MinorThicc2,CT_Error,K,BL,UL,test notes,MOI_solid,E_MPa,E_GPa,MOItruex,MOItruey,MOI_true_average,,,,,,,
,862,881,19,26-Thin1-5,W64A,1273,2,1,TWR,,,3,0.476135,0.928678879,,,,0.328,1.272,0.169,0.835,0.515,1.51,3.02,1.03,0.238,0.187,#REF!,#REF!,,56.35446,2.64204,4.78066,,0.161990116,35607.81325,35.60781325,,,,,,,,,,
,863,882,20,26-Thin1-5,W64A,1273,2,1,TWR,,,4,0.476135,0.928678879,,,,0.261,1.246,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,CT1,113.9548,5.37561,9.02583,,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,
,864,891,21,26-Thin1-5,W64A,1288,9,1,MWR,,,1,0.755929,,0.964104901,,,0.213,0.72,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,CT2,45.89105,3.53704,4.68189,,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,
,865,892,22,26-Thin1-5,W64A,1288,9,1,MWR,,,2,0.755929,,0.964104901,,,0.275,1.003,0.111,0.83,0.441,1.195,2.39,0.882,0.192,0.166,#REF!,#REF!,,46.91561,4.17261,4.17261,,0.080495862,59655.3419,59.6553419,,,,,,,,,,
,866,893,23,26-Thin1-5,W64A,1288,9,1,MWR,,,3,0.755929,,0.964104901,,,0.564,1.027,0.316,0.675,0.87,1.294,2.588,1.74,0.267,0.306,#REF!,#REF!,,161.47363,7.1128,8.05338,,0.669240039,24695.92057,24.69592057,,,,,,,,,,
,867,894,24,26-Thin1-5,W64A,1288,9,1,MWR,,,4,0.755929,,0.964104901,,,0.157,0.96,0.162,0.602,0.459,1.172,2.344,0.918,0.212,0.302,#REF!,#REF!,,60.21655,5.62532,5.73991,,0.089013433,69241.40104,69.24140104,,,,,,,,,,
,868,899,25,26-Thin1-5,W64A,1288,1,1,MWR,,,1,0.564085,,0.956984734,,,0.928,1.17,0.602,0.857,1.154,1.439,2.878,2.308,0.269,0.226,#REF!,#REF!,,358.85773,6.42388,13.48937,,1.736873151,21147.53394,21.14753394,,,,,,,,,,
,869,900,26,26-Thin1-5,W64A,1288,1,1,MWR,,,2,0.564085,,0.956984734,,,0.473,1.522,0.391,1.309,0.772,1.719,3.438,1.544,0.197,0.299,#REF!,#REF!,,251.46303,9.94248,13.72088,,0.621180278,41434.49137,41.43449137,,,,,,,,,,
,870,901,27,26-Thin1-5,W64A,1288,1,1,MWR,,,3,0.564085,,0.956984734,,,0.534,1.348,0.341,0.958,0.838,1.601,3.202,1.676,0.253,0.304,#REF!,#REF!,,272.49481,9.14219,12.52458,,0.739968563,37692.11371,37.69211371,,,,,,,,,,
,871,902,28,26-Thin1-5,W64A,1288,1,1,MWR,,,4,0.564085,,0.956984734,,,0.265,1.264,0.147,1.153,0.567,1.684,3.368,1.134,0.42,0.302,#REF!,#REF!,,167.09978,8.06935,11.97094,,0.241091082,70941.48246,70.94148246,,,,,,,,,,
,872,971,29,26-Thin1-5,Oh43,1317,6,1,MWR,,,4,0.569996,,0.941219424,,,0.425,1.709,0.329,1.024,0.764,2.074,4.148,1.528,0.365,0.339,#REF!,#REF!,,137.11616,12.31246,12.3208,good test,0.726404806,19320.37091,19.32037091,1.3921528,6.0811097,,,,,,,,
,873,979,30,26-Thin1-5,Ky21,1286,4,1,MWR,,,1,,,,,,1.054,1.483,0.481,0.919,1.301,1.734,3.468,2.602,0.251,0.247,#REF!,#REF!,,151.40167,10.17359,10.17359,,2.998961319,5167.319654,5.167319654,,,,,,,,,,
,874,851,1,27-Norm1-5,W64A,1273,3,1,TWR,,,1,0.426963,1.00629427,,,,0.131,1.528,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,CT2,93.35523,3.91355,5.83405,,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,
,875,852,2,27-Norm1-5,W64A,1273,3,1,TWR,,,2,0.426963,1.00629427,,,,0.41,1.641,0.159,1.091,0.624,1.877,3.754,1.248,0.236,0.214,#REF!,#REF!,,219.89079,9.3321,13.94587,,0.358185436,62835.4375,62.8354375,4.264814,0.9689453,,,,,,,,
,876,853,3,27-Norm1-5,W64A,1273,3,1,TWR,,,3,0.426963,1.00629427,,,,0.551,1.862,0.325,1.546,0.766,2.102,4.204,1.532,0.24,0.215,#REF!,#REF!,,164.16555,,,no BL UL,0.742008537,22645.32984,22.64532984,1.5795387,3.7820601,,,,,,,,
,877,854,4,27-Norm1-5,W64A,1273,3,1,TWR,,,4,0.426963,1.00629427,,,,0.402,1.755,0.154,1.487,0.538,1.977,3.954,1.076,0.222,0.136,#REF!,#REF!,,130.9428,,9.19684,no BL,0.241792807,55429.85882,55.42985882,0.7771946,3.0619161,,,,,,,,
,878,855,5,27-Norm1-5,W64A,1273,4,1,MWR,,,1,0.654634,,0.932217425,,,0.351,1.906,0.178,1.824,0.564,2.168,4.336,1.128,0.262,0.213,#REF!,#REF!,,113.72861,3.83415,8.28373,,0.305482595,38105.59846,38.10559846,1.3189793,7.2401072,,,,,,,,
,879,856,6,27-Norm1-5,W64A,1273,4,1,MWR,,,2,0.654634,,0.932217425,,,0.714,1.661,0.297,1.432,0.922,1.918,3.836,1.844,0.257,0.208,#REF!,#REF!,,164.42829,9.28568,13.99874,,1.180677392,14254.46164,14.25446164,0.8658463,3.6790797,,,,,,,,
,880,857,7,27-Norm1-5,W64A,1273,4,1,MWR,,,3,0.654634,,0.932217425,,,0.304,1.319,0.132,1.098,0.499,1.535,3.07,0.998,0.216,0.195,#REF!,#REF!,,113.5131,5.51476,8.82634,,0.14979589,77562.4668,77.5624668,3.1609828,0.7919752,,,,,,,,
,881,858,8,27-Norm1-5,W64A,1273,4,1,MWR,,,4,0.654634,,0.932217425,,,0.235,1.95,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,CT4,230.33133,11.01939,16.60461,,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,
,882,859,9,27-Norm1-5,W64A,1273,6,2,MWR,,,1,0.246408,,0.923705669,,,1.599,1.738,1.108,1.463,1.765,2.195,4.39,3.53,0.457,0.166,#REF!,#REF!,,319.17919,19.48802,27.82296,,9.478912954,3446.526006,3.446526006,14.8961222,15.6556751,,,,,,,,
,883,860,10,27-Norm1-5,W64A,1273,1,1,TWR,,,1,0.190606,0.913504356,,,,0.667,2.38,0.201,2.034,0.967,2.685,5.37,1.934,0.305,0.3,#REF!,#REF!,,110.60316,,14.24667,no BL,1.906837102,5936.896371,5.936896371,3.136881,8.8288092,,,,,,,,
,884,861,11,27-Norm1-5,W64A,1273,1,1,TWR,,,2,0.190606,0.913504356,,,,0.694,2.088,0.327,1.667,0.955,2.421,4.842,1.91,0.333,0.261,#REF!,#REF!,,251.99693,14.91519,22.03017,,1.656131378,15574.20874,15.57420874,2.9419587,10.9571341,,,,,,,,
,885,862,12,27-Norm1-5,W64A,1273,1,1,TWR,,,3,0.190606,0.913504356,,,,0.46,2.204,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,CT4,308.9717,14.15259,25.25695,,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,
,886,863,13,27-Norm1-5,W64A,1273,1,1,TWR,,,4,0.190606,0.913504356,,,,0.522,2.363,0.41,1.982,0.823,2.724,5.448,1.646,0.361,0.301,#REF!,#REF!,,218.02574,11.38498,13.98027,,1.192604628,18711.85338,18.71185338,2.4234474,15.4258301,,,,,,,,
,887,864,14,27-Norm1-5,W64A,1273,10,1,MWR,,,1,0.727604,,0.930221908,,,1.367,1.786,1.031,1.062,1.566,2.138,4.276,3.132,0.352,0.199,#REF!,#REF!,,110.22472,4.25243,10.16596,,6.448710124,1749.490851,1.749490851,5.4452742,5.7885329,,,,,,,,
,888,865,15,27-Norm1-5,W64A,1273,10,1,MWR,,,2,0.727604,,0.930221908,,,0.209,1.835,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,CT4,227.7335,6.72925,14.93759,,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,
,889,866,16,27-Norm1-5,W64A,1273,10,1,MWR,,,3,0.727604,,0.930221908,,,0.215,1.831,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,CT4,121.89512,7.64297,10.62226,,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,
,890,867,17,27-Norm1-5,W64A,1273,11,1,TWR,,,1,0.464561,0.901364972,,,,0.293,1.582,0.254,1.344,0.563,1.827,3.654,1.126,0.245,0.27,#REF!,#REF!,,126.47859,6.16844,10.01458,,0.256067,50555.5604,50.5555604,1.8509326,4.3430536,,,,,,,,
,891,868,18,27-Norm1-5,W64A,1273,11,1,TWR,,,2,0.464561,0.901364972,,,,0.907,1.586,0.69,1.199,1.306,1.857,3.714,2.612,0.271,0.399,#REF!,#REF!,,124.32731,7.14827,10.32437,,3.248862385,3916.884343,3.916884343,4.364872,4.8930375,,,,,,,,
,892,869,19,27-Norm1-5,W64A,1273,11,1,TWR,,,3,0.464561,0.901364972,,,,0.499,2.103,0.209,1.55,0.879,2.454,4.908,1.758,0.351,0.38,#REF!,#REF!,,98.22074,7.82221,9.68065,,1.308974135,7680.290791,7.680290791,7.3773313,2.1605269,,,,,,,,
,893,870,20,27-Norm1-5,W64A,1273,11,1,TWR,,,4,0.464561,0.901364972,,,,0.278,1.555,0.164,1.174,0.661,1.88,3.76,1.322,0.325,0.383,#REF!,#REF!,,139.1388,5.77996,9.71368,,0.42643428,33396.55511,33.39655511,1.9344602,3.0230578,,,,,,,,
,894,883,21,27-Norm1-5,W64A,1273,5,1,TWR,,,1,0.364997,1.019755437,,,,0.729,1.819,0.375,1.225,0.998,2.098,4.196,1.996,0.279,0.269,#REF!,#REF!,,170.02159,8.098,9.32105,,1.637898515,10624.84519,10.62484519,4.1688321,1.4984421,,,,,,,,
,895,884,22,27-Norm1-5,W64A,1273,5,1,TWR,,,2,0.364997,1.019755437,,,,0.322,1.965,0.21,1.172,0.556,2.203,4.406,1.112,0.238,0.234,#REF!,#REF!,,85.74132,6.7877,8.93347,,0.297391638,29509.8457,29.5098457,3.7481737,0.5673287,,,,,,,,
,896,885,23,27-Norm1-5,W64A,1273,5,1,TWR,,,3,0.364997,1.019755437,,,,0.486,1.626,0.395,1.242,0.743,1.827,3.654,1.486,0.201,0.257,#REF!,#REF!,,88.94987,,,no BL no UL,0.588565593,15468.77685,15.46877685,2.6421079,1.3454081,,,,,,,,
,897,886,24,27-Norm1-5,W64A,1273,5,1,TWR,,,4,0.364997,1.019755437,,,,0.521,1.95,0.264,1.506,0.793,2.301,4.602,1.586,0.351,0.272,#REF!,#REF!,,222.94966,8.49621,12.45362,,0.901210124,25321.31635,25.32131635,6.6431912,1.9095332,,,,,,,,
,898,887,25,27-Norm1-5,W64A,1273,2,2,MWR,,,1,0.476135,,0.892944225,,,1.341,1.997,0.544,1.401,1.573,2.277,4.554,3.146,0.28,0.232,#REF!,#REF!,,128.55792,5.89722,13.91547,,6.960478236,1890.450386,1.890450386,6.7684481,16.2421646,,,,,,,,
,899,888,26,27-Norm1-5,W64A,1273,2,2,MWR,,,2,0.476135,,0.892944225,,,0.827,2.75,0.493,1.824,1.165,3.191,6.382,2.33,0.441,0.338,#REF!,#REF!,,253.27999,10.20474,18.94481,,3.962729807,6542.021175,6.542021175,3.7152293,13.0081416,,,,,,,,
,900,889,27,27-Norm1-5,W64A,1273,2,2,MWR,,,3,0.476135,,0.892944225,,,0.513,2.181,0.552,1.595,0.857,2.497,4.994,1.714,0.316,0.344,#REF!,#REF!,,99.99322,,13.58246,no BL,1.234385722,8291.348909,8.291348909,10.1642029,4.1621128,,,,,,,,
,901,890,28,27-Norm1-5,W64A,1273,2,2,MWR,,,4,0.476135,,0.892944225,,,0.463,2.342,0.304,1.522,0.742,2.544,5.088,1.484,0.202,0.279,#REF!,#REF!,,123.37705,,,no UL BL,0.816241561,15471.1004,15.4711004,1.4203166,8.0440079,,,,,,,,
,902,895,29,27-Norm1-5,W64A,1288,12,1,MWR,,,1,0.742442,,1.129020387,,,0.273,1.323,0.149,0.941,0.585,1.603,3.206,1.17,0.28,0.312,#REF!,#REF!,,168.62497,8.53674,8.79036,,0.252052496,68475.68891,68.47568891,0.9717288,3.1041079,,,,,,,,
,903,896,30,27-Norm1-5,W64A,1288,12,1,MWR,,,2,0.742442,,1.129020387,,,0.261,1.252,0.351,0.981,0.674,1.544,3.088,1.348,0.292,0.413,#REF!,#REF!,,146.83685,10.8083,11.79547,,0.37129309,40478.43555,40.47843555,2.946449,0.8507832,,,,,,,,
,904,897,31,27-Norm1-5,W64A,1288,12,1,MWR,,,3,0.742442,,1.129020387,,,*,*,,,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,CT3,,,,,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,
,905,898,32,27-Norm1-5,W64A,1288,12,1,MWR,,,4,0.742442,,1.129020387,,,0.343,1.581,0.231,1.012,0.622,1.862,3.724,1.244,0.281,0.279,#REF!,#REF!,,140.5904,12.41571,12.44341,,0.351917377,40890.31736,40.89031736,3.5050725,1.0973818,,,,,,,,
,906,903,33,27-Norm1-5,W64A,1288,8,1,MWR,,,1,0.43277,,1.037083335,,,1.618,1.979,1.084,1.156,1.923,2.256,4.512,3.846,0.277,0.305,#REF!,#REF!,,142.85206,8.34232,11.5459,no BL,12.5998922,1160.446719,1.160446719,8.1033272,5.2345814,,,,,,,,
,907,904,34,27-Norm1-5,Oh43,1267,2,1,MWR,,,1,0.60302,,0.60301952,,,0.855,1.338,0.463,0.919,1.087,1.676,3.352,2.174,0.338,0.232,#REF!,#REF!,,57.50845,6.60741,6.95912,good test,1.690645403,3481.646397,3.481646397,1.5958743,2.6398601,,,,,,,,
,908,905,35,27-Norm1-5,Oh43,1267,2,1,MWR,,,2,0.60302,,0.60301952,,,0.508,1.566,0.191,0.937,0.799,1.817,3.634,1.598,0.251,0.291,#REF!,#REF!,,50.03433,5.45618,6.98024,good test,0.727922505,7035.394724,7.035394724,1.3182155,3.2383785,,,,,,,,
,909,906,36,27-Norm1-5,Oh43,1267,2,1,MWR,,,3,0.60302,,0.60301952,,,1.348,1.526,0.782,1.129,1.721,1.971,3.942,3.442,0.445,0.373,#REF!,#REF!,,116.57291,7.74457,8.38266,good test,7.890765128,1512.112307,1.512112307,5.4336638,6.3288002,,,,,,,,
,910,907,37,27-Norm1-5,Oh43,1267,2,1,MWR,,,4,0.60302,,0.60301952,,,0.949,1.985,0.594,1.477,1.351,2.408,4.816,2.702,0.423,0.402,#REF!,#REF!,,71.12693,8.29175,9.41396,good test,4.663504617,1561.087261,1.561087261,8.1257792,16.22347,,,,,,,,
,911,915,38,27-Norm1-5,Oh43,1267,1,1,BWR,,,1,0.705426,,,0.70542563,,0.359,1.901,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,CT1,73.06301,7.49223,7.81514,good test,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,
,912,916,39,27-Norm1-5,Oh43,1267,1,1,BWR,,,2,0.705426,,,0.70542563,,0.807,1.844,0.295,1.105,1.152,2.126,4.252,2.304,0.282,0.345,#REF!,#REF!,,58.95902,3.88702,8.52615,good test,2.552763484,2363.987654,2.363987654,5.0662458,5.8194004,,,,,,,,
,913,917,40,27-Norm1-5,Oh43,1267,1,1,BWR,,,3,0.705426,,,0.70542563,,0.818,1.602,0.494,1.106,1.197,1.902,3.804,2.394,0.3,0.379,#REF!,#REF!,,60.94955,2.60351,8.03993,good test,2.562021944,2434.96759,2.43496759,1.3787045,3.8126351,,,,,,,,
,914,932,41,27-Norm1-5,Oh43,1399,2,1,MWR,,,1,0.653048,,0.838868874,,,0.8,2.02,0.188,1.226,1.119,2.303,4.606,2.238,0.283,0.319,#REF!,#REF!,,100.32055,12.03159,12.50291,good test,2.534393692,4051.551394,4.051551394,8.1937964,10.0396699,,,,,,,,
,915,933,42,27-Norm1-5,Oh43,1399,2,1,MWR,,,2,0.653048,,0.838868874,,,1.564,2.173,0.757,1.226,1.944,2.533,5.066,3.888,0.36,0.38,#REF!,#REF!,,76.92193,10.22785,10.72346,good test,14.61550591,538.6936375,0.538693638,9.6971037,10.3112634,,,,,,,,
,916,938,43,27-Norm1-5,Ky21,1371,3,1,MWR,,,1,0.867841,,0.915246411,,,0.4,2.019,0.282,1.572,0.761,2.453,4.906,1.522,0.434,0.361,#REF!,#REF!,,409.56302,45.74588,45.74588,,0.849065901,49372.47102,49.37247102,4.7105339,16.3130193,,,,,,,,
,917,939,44,27-Norm1-5,Ky21,1371,3,1,MWR,,,2,0.867841,,0.915246411,,,0.861,2.192,0.32,1.55,1,2.409,4.818,2,0.217,0.139,#REF!,#REF!,,297.27509,31.97035,31.97035,,1.892024176,16081.90027,16.08190027,4.315713,15.0010725,,,,,,,,
,918,908,1,28-Thicc1-5,Oh43,1267,4,2,BWR,,,1,0.537036,,,0.70428829,,2.518,2.624,1.524,1.757,2.876,3.309,6.618,5.752,0.685,0.358,#REF!,#REF!,,179.24092,,23.03283,no BL,61.82345809,296.7490911,0.296749091,36.991419,32.2777312,,,,,,,,
,919,909,2,28-Thicc1-5,Oh43,1267,5,1,,,,1,0.761164,,,,,,,,,,,0,0,0,0,#REF!,#REF!,,,,,too thick to test,0,#DIV/0!,#DIV/0!,,,,,,,,,,
,920,910,3,28-Thicc1-5,Oh43,1267,5,1,BWR,,,2,0.761164,,,0.76116396,,2.127,3.156,1.467,1.623,2.439,3.464,6.928,4.878,0.308,0.312,#REF!,#REF!,,109.14008,,19.9646,no BL,39.47327549,283.000126,0.283000126,29.2381093,47.0457432,,,,,,,,
,921,911,4,28-Thicc1-5,Oh43,1267,6,1,MWR,,,1,0.636409,,0.872424215,,,1.685,2.691,0.989,1.94,1.996,2.964,5.928,3.992,0.273,0.311,#REF!,#REF!,,116.92302,10.48631,14.758,good test,18.51184441,646.4811398,0.64648114,19.0249738,12.8685452,,,,,,,,
,922,912,5,28-Thicc1-5,Oh43,1267,6,1,MWR,,,2,0.636409,,0.872424215,,,2.09,2.213,1.248,1.61,2.408,2.481,4.962,4.816,0.268,0.318,#REF!,#REF!,,141.92829,14.92544,15.83538,good test,27.2073406,533.9350165,0.533935016,16.5899029,18.0245687,,,,,,,,
,923,913,6,28-Thicc1-5,Oh43,1267,6,1,MWR,,,3,0.636409,,0.872424215,,,1.921,2.498,1.061,1.556,2.14,2.902,5.804,4.28,0.404,0.219,#REF!,#REF!,,101.91199,,13.98951,no BL,22.33719366,466.9842133,0.466984213,24.5099023,15.520853,,,,,,,,
,924,914,7,28-Thicc1-5,Oh43,1267,6,1,MWR,,,4,0.636409,,0.872424215,,,1.556,1.992,0.832,1.236,1.848,2.252,4.504,3.696,0.26,0.292,#REF!,#REF!,,74.08322,14.66785,14.66957,good test,11.1625693,679.2993657,0.679299366,9.7326009,7.4345654,,,,,,,,
,925,918,8,28-Thicc1-5,Oh43,1267,2,1,BWR,,,1,0.60302,,,,,2.258,2.415,1.318,1.552,2.557,2.669,5.338,5.114,0.254,0.299,#REF!,#REF!,,126.75847,18.87944,23.55839,good test,35.04536917,370.21318,0.37021318,21.3054685,16.7991489,,,,,,,,
,926,919,9,28-Thicc1-5,Oh43,1267,2,1,BWR,,,2,0.60302,,,,,1.684,2.305,0.922,1.64,1.96,2.663,5.326,3.92,0.358,0.276,#REF!,#REF!,,132.72379,23.22586,26.24426,good test,15.74813981,862.6309572,0.862630957,19.5932335,11.0677684,,,,,,,,
,927,920,10,28-Thicc1-5,Oh43,1267,2,1,BWR,,,3,0.60302,,,,,2.055,2.464,1.263,1.645,2.293,2.874,5.748,4.586,0.41,0.238,#REF!,#REF!,,96.37366,19.63272,23.42352,good test,27.21377623,362.4725057,0.362472506,19.7546843,16.6327072,,,,,,,,
,928,921,11,28-Thicc1-5,Oh43,1399,5,1,MWR,,,1,0.55548,,0.947021122,,,1.381,2.305,0.652,1.563,1.661,2.568,5.136,3.322,0.263,0.28,#REF!,#REF!,,147.18822,14.44292,14.98158,good test,9.242592339,1629.989407,1.629989407,11.5967513,5.148204,,,,,,,,
,929,922,12,28-Thicc1-5,Oh43,1399,4,1,MWR,,,2,0.501989,,0.830557898,,,1.953,2.586,1.215,1.424,2.279,2.977,5.954,4.558,0.391,0.326,#REF!,#REF!,,95.73162,22.49397,24.52438,good test,27.6758961,354.0456342,0.354045634,21.0929602,23.2356393,,,,,,,,
,930,923,13,28-Thicc1-5,Oh43,1399,3,1,MWR,,,1,0.621054,,0.900194135,,,1.635,1.818,1.674,1.045,2.002,2.19,4.38,4.004,0.372,0.367,#REF!,#REF!,,68.54458,,,no BL no UL,13.80149764,508.3378302,0.50833783,12.7543904,13.5043534,,,,,,,,
,931,924,14,28-Thicc1-5,Oh43,1399,3,1,MWR,,,2,0.621054,,0.900194135,,,0.926,2.376,0.55,1.611,1.5,2.726,5.452,3,0.35,0.574,#REF!,#REF!,,48.71105,,8.59751,no BL no UL,7.225859453,689.9911302,0.68999113,13.0641139,10.6454458,,,,,,,,
,932,925,15,28-Thicc1-5,Oh43,1399,3,1,MWR,,,4,0.621054,,0.900194135,,,0.901,2.001,0.255,1.41,1.218,2.253,4.506,2.436,0.252,0.317,#REF!,#REF!,,87.26328,9.23938,10.78441,good test,3.197370311,2793.470708,2.793470708,12.3272366,5.0058586,,,,,,,,
,933,926,16,28-Thicc1-5,Oh43,1399,3,2,BWR,,,1,0.621054,,,0.6899112,,2.101,3.055,1.509,2.219,2.474,3.448,6.896,4.948,0.393,0.373,#REF!,#REF!,,190.81067,14.43333,21.77543,good test,41.00683251,476.26861,0.47626861,59.784116,34.7677836,,,,,,,,
,934,927,17,28-Thicc1-5,Oh43,1399,3,2,BWR,,,3,0.621054,,,0.6899112,,1.62,2.48,0.738,1.851,1.916,2.801,5.602,3.832,0.321,0.296,#REF!,#REF!,,108.15763,,15.99776,no BL,15.47353368,715.4399454,0.715439945,20.638708,21.8782689,,,,,,,,
,935,928,18,28-Thicc1-5,Oh43,1399,3,2,BWR,,,4,0.621054,,,,,,,,,,,0,0,0,0,#REF!,#REF!,,,,,splintered,0,#DIV/0!,#DIV/0!,,,,,,,,,,
,936,929,19,28-Thicc1-5,Oh43,1399,2,2,BWR,,,1,0.653048,,,,,,,,,,,0,0,0,0,#REF!,#REF!,,,,,too thick,0,#DIV/0!,#DIV/0!,,,,,,,,,,
,937,930,20,28-Thicc1-5,Oh43,1399,2,2,BWR,,,2,0.653048,,,0.77848666,,1.433,2.414,0.901,1.706,1.794,2.704,5.408,3.588,0.29,0.361,#REF!,#REF!,,180.16644,13.13059,17.87274,good test,12.26207265,1503.888157,1.503888157,30.2748678,20.0071392,,,,,,,,
,938,931,21,28-Thicc1-5,Oh43,1399,2,2,BWR,,,3,0.653048,,,0.77848666,,1.469,2.242,0.618,1.654,1.747,2.691,5.382,3.494,0.449,0.278,#REF!,#REF!,,80.37522,,,no BL UL,11.26891996,730.0379003,0.7300379,16.9869309,10.6595761,,,,,,,,
,939,934,1,29-Thicc2-5,Oh43,1399,1,1,MWR,,,1,0.548065,,0.826728283,,,0.824,2.206,0.336,1.404,1.333,2.683,5.366,2.666,0.477,0.509,#REF!,#REF!,,100.43167,10.90664,11.22492,good test,4.99115437,2059.563605,2.059563605,6.6904153,11.9385742,,,,,,,,
,940,935,2,29-Thicc2-5,Oh43,1399,1,1,MWR,,,2,0.548065,,,,,,,,,,,0,0,0,0,#REF!,#REF!,,,,,too thick,0,#DIV/0!,#DIV/0!,,,,,,,,,,
,941,936,3,29-Thicc2-5,Oh43,1399,1,1,MWR,,,3,0.548065,,0.826728283,,,1.352,2.416,0.604,1.636,1.657,2.719,5.438,3.314,0.303,0.305,#REF!,#REF!,,134.68821,,,no UL BL,9.715532619,1418.954579,1.418954579,12.667318,22.5190558,,,,,,,,
,942,937,4,29-Thicc2-5,Oh43,1399,1,1,MWR,,,4,0.548065,,0.826728283,,,1.615,2.321,0.755,1.495,1.911,2.65,5.3,3.822,0.329,0.296,#REF!,#REF!,,88.10155,,,no UL BL,14.52505603,620.827948,0.620827948,18.2312541,11.6491922,,,,,,,,
,943,968,5,29-Thicc2-5,Oh43,1317,6,1,MWR,,,1,0.569996,,0.941219424,,,1.649,2.278,1.245,1.545,2.001,2.656,5.312,4.002,0.378,0.352,#REF!,#REF!,,211.8085,12.82224,21.36781,good test,16.7131849,1297.148487,1.297148487,16.2079158,14.3408275,,,,,,,,
,944,969,6,29-Thicc2-5,Oh43,1317,6,1,MWR,,,2,0.569996,,0.941219424,,,1.36,2.071,0.9,1.475,1.739,2.404,4.808,3.478,0.333,0.379,#REF!,#REF!,,177.63754,,17.35812,no BL,9.929401929,1831.121603,1.831121603,12.1355948,11.5011571,,,,,,,,
,945,970,7,29-Thicc2-5,Oh43,1317,6,1,MWR,,,3,0.569996,,0.941219424,,,1.178,2.164,1.168,1.774,1.528,2.664,5.328,3.056,0.5,0.35,#REF!,#REF!,,200.11218,,14.79473,no BL,7.464387288,2744.004917,2.744004917,13.0572739,15.3161137,,,,,,,,
,946,972,8,29-Thicc2-5,Oh43,1317,4,1,MWR,,,1,0.576,,,,,,,,,,,0,0,0,0,#REF!,#REF!,,,,,too short,0,#DIV/0!,#DIV/0!,,,,,,,,,,
,947,973,9,29-Thicc2-5,Oh43,1317,4,1,MWR,,,3,0.576,,0.870040251,,,1.177,1.32,0.733,1.037,1.516,1.61,3.22,3.032,0.29,0.339,#REF!,#REF!,,177.54158,,21.54378,no BL,4.405684176,4124.698853,4.124698853,6.0779497,4.8282245,,,,,,,,
,948,974,10,29-Thicc2-5,Oh43,1317,1,1,BWR,,,1,0.619095,,,0.61909487,,1.485,2.355,1.199,1.915,1.833,2.651,5.302,3.666,0.296,0.348,#REF!,#REF!,,251.66532,,22.01239,no BL,12.8229221,2008.824034,2.008824034,14.7388908,23.3828858,,,,,,,,
,949,975,11,29-Thicc2-5,Oh43,1317,1,1,BWR,,,2,0.619095,,,0.61909487,,1.725,1.94,1.235,1.422,2.188,2.271,4.542,4.376,0.331,0.463,#REF!,#REF!,,302.79528,,26.84378,no BL,18.6831013,1658.844431,1.658844431,16.5824216,14.4060318,,,,,,,,
,950,976,12,29-Thicc2-5,Oh43,1317,1,1,BWR,,,3,0.619095,,,0.61909487,,1.828,2.31,0.996,1.701,2.306,2.765,5.53,4.612,0.455,0.478,#REF!,#REF!,,205.65324,,36.04203,no BL,26.62949471,790.4568311,0.790456831,18.1851486,29.6126427,,,,,,,,
,951,980,13,29-Thicc2-5,Ky21,1286,4,1,MWR,,,2,,,,,,1,2.162,*,*,*,*,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,CT2,473.4885,26.59257,26.68027,,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,
,952,981,14,29-Thicc2-5,Ky21,1286,4,1,MWR,,,3,,,,,,1.69,2.154,1.1,1.468,2.011,2.493,4.986,4.022,0.339,0.321,#REF!,#REF!,,434.95055,35.39856,40.36721,,15.92386077,2795.741669,2.795741669,12.3772673,16.49127,,,,,,,,
