Year,Row,Geno,Condition,Stage,Plant.ID,WR,Root,Section,K,BL,UL,ai2,bi2,ai,bi,ao,bo,MajorD,MinorD,MajorThicc,MinorThicc,MajorThicc2,MinorThicc2,MOI_solid,E_MPa_solid,E,MOI_hollow,E_MPa_hollow,E_GPa_hollow,MOI_hollow2,E_MPa_hollow2,E_GPa_hollow2,Condcolor,Sample,Grow
2019,,Oh43,Fresh/Field,,P03,BWR,R02,,229.28421,30.55741,45.85977,,,,,2.84,3.01,6.02,5.68,,,,,54.15161297,433.3794131,0.433379413,54.15161297,433.3794131,0.433379413,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P03,MWR,R02,,136.76194,27.43805,30.09813,,,,,3.1,3.19,6.38,6.2,,,,,74.63897143,187.544846,0.187544846,74.63897143,187.544846,0.187544846,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P03,TWR,R03,,58.93048,9.6515,10.00332,,,,,1.865,1.96,3.92,3.73,,,,,9.985790747,604.0363076,0.604036308,9.985790747,604.0363076,0.604036308,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P04,BWR,R01,,122.72751,9.72717,27.84951,,,,,2.56,2.82,5.64,5.12,,,,,37.15856087,338.0559344,0.338055934,37.15856087,338.0559344,0.338055934,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P04,MWR,R02,,164.65504,23.99881,45.87537,,,,,2.955,3.06,6.12,5.91,,,,,62.0131459,271.7670449,0.271767045,62.0131459,271.7670449,0.271767045,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P04,TWR,R02,,63.57555,8.75543,11.76668,,,,,1.86,2.245,4.49,3.72,,,,,11.34605957,573.5226755,0.573522676,11.34605957,573.5226755,0.573522676,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P04,MWR,R03,,129.15589,31.20428,39.36015,,,,,3.05,3.15,6.3,6.1,,,,,70.19399383,188.330123,0.188330123,70.19399383,188.330123,0.188330123,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P04,TWR,R03,,83.65201,12.17155,19.34379,,,,,2.195,2.325,4.65,4.39,,,,,19.31151796,443.3691744,0.443369174,19.31151796,443.3691744,0.443369174,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P05,BWR,R01,,68.4882,7.09349,16.0389,,,,,2.35,2.67,5.34,4.7,,,,,27.21477384,257.582616,0.257582616,27.21477384,257.582616,0.257582616,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P05,MWR,R01,,111.9337,18.83248,23.37102,,,,,2.205,2.31,4.62,4.41,,,,,19.45035994,589.031803,0.589031803,19.45035994,589.031803,0.589031803,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P05,TWR,R01,,68.66569,16.88981,16.89926,,,,,2.025,2.035,4.07,4.05,,,,,13.27178622,529.5609318,0.529560932,13.27178622,529.5609318,0.529560932,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P05,BWR,R02,,177.3148,17.88194,23.58996,,,,,2.225,2.495,4.99,4.45,,,,,21.58492169,840.8141969,0.840814197,21.58492169,840.8141969,0.840814197,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P05,TWR,R02,,71.32771,13.8219,14.3122,,,,,2.055,2.135,4.27,4.11,,,,,14.55201854,501.6959192,0.501695919,14.55201854,501.6959192,0.501695919,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P05,BWR,R03,,176.0072,36.38087,37.00059,,,,,2.895,3.145,6.29,5.79,,,,,59.9316501,300.5935971,0.300593597,59.9316501,300.5935971,0.300593597,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P05,MWR,R03,,105.26155,24.62507,26.77585,,,,,2.215,2.535,5.07,4.43,,,,,21.63660102,497.9505895,0.49795059,21.63660102,497.9505895,0.49795059,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P05,TWR,R03,,71.96461,13.42426,13.46813,,,,,2.065,2.22,4.44,4.13,,,,,15.35334553,479.7571756,0.479757176,15.35334553,479.7571756,0.479757176,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P05,MWR,R04,,106.94334,24.94904,27.48355,,,,,2.37,2.745,5.49,4.74,,,,,28.69969413,381.4011535,0.381401154,28.69969413,381.4011535,0.381401154,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P06,BWR,R01,,202.06092,23.65553,38.60097,,,,,3.19,3.28,6.56,6.38,,,,,83.62493135,247.315923,0.247315923,83.62493135,247.315923,0.247315923,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P06,MWR,R01,,88.92569,16.84461,21.30442,,,,,2.325,2.54,5.08,4.65,,,,,25.07220151,363.0281486,0.363028149,25.07220151,363.0281486,0.363028149,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P06,TWR,R01,,73.71071,10.15998,13.32581,,,,,1.85,1.955,3.91,3.7,,,,,9.721915194,776.0403322,0.776040332,9.721915194,776.0403322,0.776040332,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P06,TWR,R02,,74.8461,10.56564,17.20819,,,,,2.075,2.15,4.3,4.15,,,,,15.08629669,507.7992532,0.507799253,15.08629669,507.7992532,0.507799253,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P06,MWR,R03,,88.90784,20.05901,24.93525,,,,,2.345,2.49,4.98,4.69,,,,,25.21841397,360.8509196,0.36085092,25.21841397,360.8509196,0.36085092,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P06,TWR,R03,,63.73937,3.82511,11.2834,,,,,2.005,2.08,4.16,4.01,,,,,13.16728838,495.4695236,0.495469524,13.16728838,495.4695236,0.495469524,,,,cornflowerblue,Fresh,Field
2019,,Oh43,Fresh/Field,,P06,MWR,R04,,130.66546,16.63254,22.57911,,,,,2.395,2.42,4.84,4.79,,,,,26.11089754,512.2058424,0.512205842,26.11089754,512.2058424,0.512205842,,,,cornflowerblue,Fresh,Field
